repeat_number,repeat_measurement_range,measurement_in_repeat,dataset_row,inference_ms,compute_ms,cycle_ms,period_ms,start_jitter_ms,lateness_ms,deadline_miss
1,1–40,32,32,0.4427210000130799,1.0967200000777666,1.142502999982753,100,3.1613399999059766,0.0,0
1,1–40,33,33,0.4481530000930434,1.1056299999836483,1.1582319999661195,100,2.158933999908186,0.0,0
1,1–40,34,34,0.4916390000744286,6.8933910000623655,6.948406999981671,100,4.172036999989359,0.0,0
1,1–40,35,35,0.4617360000338522,1.1427330000515212,1.1928110000098968,100,0.08572399997319735,0.0,0
1,1–40,36,36,0.4520340000908618,1.1388369999849601,1.1878179999484928,100,2.1631719999959387,0.0,0
1,1–40,37,37,0.4649819999258398,1.1372169999503967,1.183054999955857,100,3.1645069999513,0.0,0
1,1–40,38,38,0.4380300000548232,1.0798559999329882,1.1266039999782151,100,2.163534999908734,0.0,0
1,1–40,39,39,0.5110720001084701,1.3226480000412266,1.3837940000485105,100,2.163727000038307,0.0,0
1,1–40,40,40,0.48778699999729724,1.17216199998893,1.2259609999318855,100,0.8527579999508816,0.0,0
2,41–80,1,1,0.4519369999798073,1.0710080000535527,1.1147639999080639,100,2.16305599997213,0.0,0
2,41–80,2,2,0.48374200002854195,1.1425420000250597,1.19148999999652,100,3.161890000001222,0.0,0
2,41–80,3,3,0.30131900007290824,0.7709789999807981,0.8058089999849471,100,0.21162599989565933,0.0,0
2,41–80,4,4,0.3317089999654854,0.8213749999868014,0.8525789999112021,100,0.11255599997639365,0.0,0
2,41–80,5,5,0.35396300006595993,0.8581700000149795,0.8894869999949151,100,0.20197200001348392,0.0,0
2,41–80,6,6,0.3145210000639054,0.8493039999848406,0.8813559999225618,100,0.22663999993710604,0.0,0
2,41–80,7,7,0.28434700004709157,0.7698810001102174,0.810186999956386,100,0.195542999904319,0.0,0
2,41–80,8,8,0.3418549999878451,0.8219669999789403,0.8526420000407597,100,0.1983869999548915,0.0,0
2,41–80,9,9,0.502687999983209,1.2067389999401712,1.2619039999890447,100,0.12168800003564684,0.0,0
2,41–80,10,10,0.3138419999686448,0.8230099999764207,0.8564759999671878,100,0.12021999998523825,0.0,0
2,41–80,11,11,0.2992400000039197,0.764756999956262,0.796621000063169,100,0.3002509999987524,0.0,0
2,41–80,12,12,0.3716170000416241,0.9139759999925445,0.9445829999776834,100,0.19920199997613963,0.0,0
2,41–80,13,13,0.3281460000152947,0.8666390000371393,0.900026999943293,100,0.19915599989417387,0.0,0
2,41–80,14,14,0.38696999990861514,1.2266500000350788,1.2668470000107845,100,0.22681699999793636,0.0,0
2,41–80,15,15,0.5429409999351265,1.1523010000473732,1.1902049999434894,100,0.17054299996743794,0.0,0
2,41–80,16,16,0.3782649999948262,1.1507829999573005,1.1891359999935958,100,0.2179769999202108,0.0,0
2,41–80,17,17,0.5802690000109578,1.2342270000544886,1.2756700000409182,100,0.18717199998263823,0.0,0
2,41–80,18,18,0.3831629999240249,1.287453999907484,1.32689700001265,100,0.2612719998751345,0.0,0
2,41–80,19,19,0.4985109999324777,1.0861910000130592,1.1240070000440028,100,0.24215999997068138,0.0,0
2,41–80,20,20,0.3956419999440186,0.998675000005278,1.0356559999991077,100,0.11234199996579264,0.0,0
2,41–80,21,21,0.5402460000141218,1.680348000036247,1.7546249999895736,100,0.1250249999884545,0.0,0
2,41–80,22,22,0.3858219999983703,1.1363269999264958,1.215842999954475,100,0.17696299994440778,0.0,0
2,41–80,23,23,0.47794099998554884,1.2835219999942638,1.328547000071012,100,0.1652609998927801,0.0,0
2,41–80,24,24,0.47589500002231944,1.3039990000152102,1.3589920000640632,100,0.12567800001761498,0.0,0
2,41–80,25,25,0.514855999995234,1.2290010000697293,1.2809569999490122,100,0.11528300001373282,0.0,0
2,41–80,26,26,0.4240959999606275,1.0302399999773115,1.0706640000535117,100,0.16109099999539467,0.0,0
2,41–80,27,27,0.4245390000505722,1.1296719999336347,1.168156999938219,100,0.16501799996149202,0.0,0
2,41–80,28,28,0.3926290000890731,0.9860840000328608,1.0245879999501994,100,0.16693599991413066,0.0,0
2,41–80,29,29,0.42078700005276914,1.0226169999896229,1.061814999957278,100,0.16715900005692674,0.0,0
2,41–80,30,30,0.410680999948454,1.0043559999530771,1.0446009999895978,100,0.1490759999569491,0.0,0
